variant_name,query_pair_id,query_subject,query_task,query_side,query_quality,true_medon_quality,true_medon_rank,top_ranked_candidate_pair_id,top_ranked_candidate_subject,top_ranked_candidate_task,top_ranked_candidate_side,top_ranked_candidate_quality,top_ranked_is_true_pair,distance_to_true_medon,distance_to_nearest_distractor,retrieval_margin,candidate_set_size,chance_top1,reciprocal_rank,percentile_rank,failure_type
v2A_top5_aperiodic_rerank,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,unknown,1,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,True,-2.6908046432409782,0.4256790065034843,3.1164836497444623,6,0.16666666666666666,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,good,1,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,True,-2.093968058204797,1.0159620039689923,3.109930062173789,3,0.3333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,good,1,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,True,-1.9336570794539858,-0.7840808786617837,1.1495762007922021,4,0.25,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,acceptable,1,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,True,-1.864217308916925,0.6037960863849676,2.4680133953018926,3,0.3333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,good,1,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,True,-1.6031997715443815,-1.0948243634143957,0.5083754081299858,10,0.1,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,1,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,True,-2.609334064372101,-0.4566310159642884,2.1527030484078127,7,0.14285714285714285,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-2.2555162663271164,-0.7162058836260589,1.5393103827010575,10,0.1,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,1,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,True,-1.545091980741479,-1.46062567179945,0.084466308942029,7,0.14285714285714285,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,2,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,-0.9866675323334497,-1.2330290753282815,-0.24636154299483182,10,0.1,0.5,0.8888888888888888,other_subject_same_task_side
v2A_top5_aperiodic_rerank,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,1,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,True,-2.118483778154513,-0.6072957106450173,1.511188067509496,6,0.16666666666666666,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-1.9781457957394637,-0.6554072301011624,1.3227385656383013,4,0.25,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,4,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,False,0.9057312080437376,-1.7848594577938885,-2.690590665837626,7,0.14285714285714285,0.25,0.5,other_subject_same_task_side
v2A_top5_aperiodic_rerank,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,8,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,1008.0,-1.530701509179401,-1009.5307015091794,10,0.1,0.125,0.2222222222222222,other_subject_same_task_side
v2A_top5_aperiodic_rerank,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,1,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,True,-1.5108369059671596,0.18172437933630753,1.692561285303467,3,0.3333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,-2.154353356758912,-0.9051293360191297,1.2492240207397824,10,0.1,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,1,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,True,-2.4847243582770084,-0.07480051242471467,2.4099238458522936,7,0.14285714285714285,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,good,1,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,True,-2.8003297280169948,0.226076649891221,3.0264063779082155,10,0.1,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,acceptable,1,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,True,-1.5936937999472638,-0.41480086772935876,1.178892932217905,3,0.3333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,caution,1,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,True,-1.7471542896945924,-0.45685947127922344,1.290294818415369,12,0.08333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,unknown,1,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,True,-2.5166214233187816,-0.24607986794406628,2.2705415553747152,6,0.16666666666666666,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,good,1,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,True,-1.8407750756539851,0.42481280329571125,2.265587878949696,3,0.3333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,good,1,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,True,-2.0099620052502036,-0.8421384500939959,1.1678235551562077,4,0.25,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,unknown,1,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,True,-2.291137067620405,-0.569540564572031,1.721596503048374,12,0.08333333333333333,1.0,1.0,success
v2A_top5_aperiodic_rerank,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,unknown,1,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,True,-2.1786708803624437,-0.5200224766891028,1.6586484036733409,12,0.08333333333333333,1.0,1.0,success
