candidate_pool_condition,variant_name,query_pair_id,query_subject,query_task,query_side,query_quality,true_medon_quality,true_medon_rank,top_ranked_candidate_pair_id,top_ranked_candidate_subject,top_ranked_candidate_task,top_ranked_candidate_side,top_ranked_candidate_quality,top_ranked_is_true_pair,distance_to_true_medon,distance_to_nearest_distractor,retrieval_margin,candidate_set_size,chance_top1,reciprocal_rank,percentile_rank,failure_type
original_frozen_matched_pool,v2_reference,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,5,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,False,0.6733716063225099,0.3906331498375399,-0.28273845648497004,7,0.14285714285714285,0.2,0.33333333333333337,other_subject_same_task_side
original_frozen_matched_pool,v2_reference,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,8,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,0.9143766919115247,0.4504825974797639,-0.46389409443176083,10,0.1,0.125,0.2222222222222222,other_subject_same_task_side
original_frozen_matched_pool,v2_reference,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,1,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,True,0.27499517040753524,0.41834740326420333,0.1433522328566681,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,0.14962184189454314,0.34105086803786033,0.1914290261433172,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,1,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,True,0.2759279162237444,0.8592415422139066,0.5833136259901621,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,good,1,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,True,0.2765675627166289,0.9387154004003951,0.6621478376837662,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,acceptable,1,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,True,0.3170331576323295,0.448021418775079,0.13098826114274953,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,caution,1,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,True,0.08889767592794051,0.14287690164983097,0.053979225721890456,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,unknown,1,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,True,0.3380983718692299,0.5142064183274019,0.17610804645817196,5,0.2,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,good,1,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,True,0.3487582428940685,0.5866864947708073,0.23792825187673877,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,good,1,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,True,0.04317054573313239,0.27425650889890774,0.23108596316577534,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,unknown,1,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,True,0.133243867988222,0.3233163453707952,0.19007247738257319,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2_reference,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,unknown,1,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,True,0.14256514808763573,0.25680570124656016,0.11424055315892442,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,good,1,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,True,-1.9386495246089952,-0.6993669115048866,1.2392826131041086,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,good,1,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,True,-1.4178729803624228,-0.9950158516784834,0.42285712868393943,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,good,1,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,True,-1.5622065089877901,-1.2529331487756106,0.30927336021217955,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,good,1,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,True,-2.2779222038583335,-0.38837089501731603,1.8895513088410176,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,good,good,3,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,False,0.6369644838418262,-1.1060912226801602,-1.7430557065219865,3,0.3333333333333333,0.3333333333333333,0.0,other_subject_same_task_side
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,low_quality,low_quality,4,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,False,1.5468717531196305,-0.5472887307719986,-2.094160483891629,4,0.25,0.25,0.0,quality_related
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,low_quality,1,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,True,-1.265961713460856,-0.7811566518687864,0.4848050615920697,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,good,1,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,True,-2.598559234202104,0.20197543776908333,2.8005346719711874,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,good,1,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,True,-2.2828242350543984,-0.042977580338703136,2.239846654715695,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,good,1,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,True,-2.3445770317918813,-0.19033447817339888,2.1542425536184826,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,good,1,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,True,-2.093599431810784,0.9980085502760554,3.091607982086839,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,good,1,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,True,-1.9463958386091273,-0.7953805860535205,1.1510152525556068,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,acceptable,1,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,True,-1.8539211133039852,0.5634782004168162,2.4173993137208014,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,good,1,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,True,-1.588697174245297,-1.1166904047722739,0.4720067694730232,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,1,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,True,-2.623194198795695,-0.44096912108114283,2.182225077714552,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-2.272145884345203,-0.685062867582269,1.587083016762934,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,1,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,True,-1.552799016725655,-1.457164749121182,0.0956342676044728,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,2,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,-0.9903076883118089,-1.1949829419609856,-0.2046752536491767,10,0.1,0.5,0.8888888888888888,other_subject_same_task_side
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,1,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,True,-2.0736283094933525,-0.6497196065410461,1.4239087029523065,5,0.2,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-2.005751007602679,-0.6441751102402694,1.3615758973624095,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,4,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,False,1.008548433518541,-1.7803022757580917,-2.788850709276633,7,0.14285714285714285,0.25,0.5,other_subject_same_task_side
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,8,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,1008.0,-1.4582709293617162,-1009.4582709293617,10,0.1,0.125,0.2222222222222222,other_subject_same_task_side
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,1,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,True,-1.5362486534084614,0.1765980333161325,1.712846686724594,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,-2.1470747823352694,-0.943098645871473,1.2039761364637964,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,1,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,True,-2.466962300559163,-0.11048138333502536,2.3564809172241374,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,good,1,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,True,-2.7873941125292143,0.14592089511416934,2.9333150076433836,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,acceptable,1,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,True,-1.5561845909521348,-0.47036015642887513,1.0858244345232597,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,caution,1,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,True,-1.7977087268612653,-0.4416743386080254,1.35603438825324,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,unknown,1,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,True,-2.4066050731179733,-0.43524496704401194,1.9713601060739614,5,0.2,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,good,1,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,True,-1.8368602837819068,0.4050387309635128,2.2418990147454196,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,good,1,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,True,-2.0214264574824874,-0.8162095974198309,1.2052168600626565,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,unknown,1,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,True,-2.3344948259950176,-0.5199462907934925,1.8145485352015251,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2A_top5_aperiodic_rerank,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,unknown,1,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,True,-2.2080418761757588,-0.5251372325312058,1.682904643644553,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,good,1,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,True,-1.9386495246089943,-0.699366911504887,1.2392826131041073,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,good,1,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,True,-1.417872980362431,-0.99501585167848,0.4228571286839511,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,good,1,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,True,-1.5622065089877886,-1.2529331487756092,0.3092733602121793,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,good,1,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,True,-2.277922203858332,-0.38837089501731803,1.889551308841014,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,good,good,3,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,False,0.6369644838418231,-1.106091222680165,-1.743055706521988,3,0.3333333333333333,0.3333333333333333,0.0,other_subject_same_task_side
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,low_quality,low_quality,4,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,False,1.5468717531196234,-0.547288730772005,-2.0941604838916286,4,0.25,0.25,0.0,quality_related
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,low_quality,1,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,True,-1.2659617134608299,-0.7811566518688012,0.48480506159202863,12,0.08333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,good,1,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,True,-2.5985592342021024,0.20197543776909688,2.8005346719711994,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,good,1,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,True,-2.282824235054402,-0.042977580338694116,2.239846654715708,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,good,1,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,True,-2.344577031791873,-0.1903344781734129,2.15424255361846,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,good,1,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,True,-2.093599431810784,0.9980085502760541,3.091607982086838,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,good,1,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,True,-1.946395838609127,-0.795380586053521,1.1510152525556059,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,acceptable,1,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,True,-1.8539211133039846,0.56347820041682,2.4173993137208045,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,good,1,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,True,-1.5886971742453038,-1.1166904047722706,0.4720067694730332,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,1,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,True,-2.623194198795697,-0.44096912108113995,2.1822250777145573,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-2.2721458843452025,-0.6850628675822704,1.5870830167629322,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,1,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,True,-1.552799016725654,-1.4571647491211828,0.09563426760447125,7,0.14285714285714285,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,2,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,-0.9903076883118083,-1.1949829419609848,-0.2046752536491765,10,0.1,0.5,0.8888888888888888,other_subject_same_task_side
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,1,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,True,-2.073628309493346,-0.6497196065410529,1.423908702952293,5,0.2,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-2.005751007602679,-0.644175110240273,1.361575897362406,4,0.25,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,4,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,False,1.008548433518522,-1.7803022757580873,-2.788850709276609,7,0.14285714285714285,0.25,0.5,other_subject_same_task_side
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,8,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,1008.0,-1.4582709293617155,-1009.4582709293617,10,0.1,0.125,0.2222222222222222,other_subject_same_task_side
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,1,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,True,-1.536248653408463,0.17659803331613538,1.7128466867245984,3,0.3333333333333333,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,-2.1470747823352627,-0.9430986458714736,1.203976136463789,10,0.1,1.0,1.0,success
original_frozen_matched_pool,v2B_gated_aperiodic_top5,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,1,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,True,-2.4669623005591683,-0.11048138333500707,2.3564809172241614,7,0.14285714285714285,1.0,1.0,success
