candidate_pool_condition,variant_name,query_pair_id,query_subject,query_task,query_side,query_quality,true_medon_quality,true_medon_rank,top_ranked_candidate_pair_id,top_ranked_candidate_subject,top_ranked_candidate_task,top_ranked_candidate_side,top_ranked_candidate_quality,top_ranked_is_true_pair,distance_to_true_medon,distance_to_nearest_distractor,retrieval_margin,candidate_set_size,chance_top1,reciprocal_rank,percentile_rank,failure_type
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,2,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,-1.6758500910007288,-1.778998805631795,-0.10314871463106612,34,0.029411764705882353,0.5,0.9696969696969697,same_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-1.9574403464724908,-1.5851174694843069,0.3723228769881839,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,3,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,0.3735057410977085,-0.9641803544864995,-1.337686095584208,34,0.029411764705882353,0.3333333333333333,0.9393939393939394,other_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,6,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,1006.0,-1.1146392702934877,-1007.1146392702935,34,0.029411764705882353,0.16666666666666666,0.8484848484848485,other_subject_same_task_side
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,2,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,False,-1.042145805163714,-1.0906434095494009,-0.04849760438568684,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-1.8327624070467414,-1.3775192714672495,0.4552431355794919,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,15,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,False,1015.0,-1.9023530615394695,-1016.9023530615394,34,0.029411764705882353,0.06666666666666667,0.5757575757575757,other_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,26,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,False,1026.0,-1.6028761772767206,-1027.6028761772768,34,0.029411764705882353,0.038461538461538464,0.24242424242424243,other_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,2,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,False,-0.8238375811472827,-2.1966308396174616,-1.372793258470179,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,-2.245784993747532,-0.181337758468063,2.0644472352794687,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,2,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,False,-1.499742175306404,-1.975432732430798,-0.4756905571243941,34,0.029411764705882353,0.5,0.9696969696969697,same_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,good,1,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,True,-2.000741236086381,-1.3240954914859533,0.6766457446004279,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,acceptable,2,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,-0.477503474132577,-0.9855440166941011,-0.5080405425615241,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,caution,4,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,False,0.07016250647157235,-1.7829082748370666,-1.853070781308639,34,0.029411764705882353,0.25,0.9090909090909091,quality_related
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,unknown,1,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,True,-2.508202686568395,-0.2232194367911432,2.2849832497772518,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,good,8,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,False,1008.0,-2.406522843247096,-1010.4065228432471,34,0.029411764705882353,0.125,0.7878787878787878,same_subject_wrong_task
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,good,1,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,True,-2.581150344600581,0.3925143969697552,2.973664741570336,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,unknown,1,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,True,-2.738955146501578,0.2127444816484338,2.9516996281500116,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2A_top5_aperiodic_rerank,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,unknown,1,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,True,-1.3720990880569135,-1.1755682521713349,0.19653083588557863,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,good,1,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,True,-1.5,1.4999999999999998,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,good,1,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,True,-0.5,0.5000000000000002,1.0000000000000002,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,good,3,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,False,0.558761822208912,-0.6913787339255729,-1.250140556134485,34,0.029411764705882353,0.3333333333333333,0.9393939393939394,other_subject_same_task_side
all_medon_candidates,v2B_gated_aperiodic_top5,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,good,1,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,True,-1.7950037555706113,0.5776030441368298,2.372606799707441,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,good,good,32,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,False,1032.0,-0.0,-1032.0,34,0.029411764705882353,0.03125,0.06060606060606055,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,low_quality,low_quality,31,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,False,1031.0,1001.0,-30.0,34,0.029411764705882353,0.03225806451612903,0.09090909090909094,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,low_quality,2,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,False,0.49999999999999983,-0.5000000000000002,-1.0,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,good,1,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,True,-0.0,1002.0,1002.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,good,1,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,True,-1.5,1.5,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,good,1,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,True,-1.4999999999999996,1.5000000000000004,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,unknown,1,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,True,-1.4999999999999998,1.5,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,good,1,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,True,-0.0,1002.0,1002.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,good,1,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,True,-0.0,1001.0,1001.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,acceptable,1,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,True,-1.8181805726620215,0.24999710794427354,2.0681776806062953,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,good,6,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,False,1006.0,-0.0,-1006.0,34,0.029411764705882353,0.16666666666666666,0.8484848484848485,other_subject_same_task_side
all_medon_candidates,v2B_gated_aperiodic_top5,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,1,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,True,-0.0,1001.0,1001.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-1.5,1.5,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,2,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,False,0.4999999999999999,-0.5,-0.9999999999999999,34,0.029411764705882353,0.5,0.9696969696969697,other_subject_same_task_side
all_medon_candidates,v2B_gated_aperiodic_top5,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,6,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,False,1006.0,-0.5000000000000018,-1006.5,34,0.029411764705882353,0.16666666666666666,0.8484848484848485,other_subject_same_task_side
all_medon_candidates,v2B_gated_aperiodic_top5,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,1,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,True,-0.0,1002.0,1002.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-0.0,1002.0,1002.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,15,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,False,1015.0,-0.0,-1015.0,34,0.029411764705882353,0.06666666666666667,0.5757575757575757,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good,good,26,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,False,1026.0,-0.0,-1026.0,34,0.029411764705882353,0.038461538461538464,0.24242424242424243,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,acceptable,1,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,True,-1.5000000000000007,1.4999999999999996,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,good,1,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good,True,-1.8276239535450365,0.06653061479224026,1.8941545683372767,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,good,1,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good,True,-1.5000000000000002,1.5,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,good,1,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good,True,-0.0,1002.0,1002.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,acceptable,2,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,False,0.4999999999999988,-0.5000000000000013,-1.0,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,caution,1,sub-i4oK0F|MoveL,sub-i4oK0F,MoveL,L,caution,True,-0.0,1001.0,1001.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,unknown,1,sub-iDpl28|HoldR,sub-iDpl28,HoldR,R,unknown,True,-1.5000000000000002,1.5,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good,good,8,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,False,1008.0,-0.0,-1008.0,34,0.029411764705882353,0.125,0.7878787878787878,quality_related
all_medon_candidates,v2B_gated_aperiodic_top5,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,good,1,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good,True,-1.5,1.5000000000000002,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,unknown,1,sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,unknown,True,-2.068061478644021,0.6590600860611493,2.72712156470517,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2B_gated_aperiodic_top5,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,unknown,1,sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,unknown,True,-1.4999999999999996,1.5000000000000004,3.0,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,good,1,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good,True,-8.004633831413877,-7.985753080428394,0.01888075098548292,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,good,1,sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,good,True,-8.002270002111157,-7.9886787755563935,0.013591226554763303,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,good,1,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good,True,-6.4287731239112915,-6.425166712083257,0.0036064118280343394,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,good,1,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good,True,-6.438698409755465,-6.420630242192,0.018068167563464854,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,good,good,32,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,False,1.0872384386779343,-6.524840953740485,-7.612079392418419,34,0.029411764705882353,0.03125,0.06060606060606055,quality_related
all_medon_candidates,v2C_cycle_consistent,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,low_quality,low_quality,31,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,False,2.0828674094264525,-3.6810870634593233,-5.763954472885776,34,0.029411764705882353,0.03225806451612903,0.09090909090909094,quality_related
all_medon_candidates,v2C_cycle_consistent,sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,low_quality,low_quality,2,sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,acceptable,False,-7.9910097136956,-7.997269485604495,-0.006259771908894152,34,0.029411764705882353,0.5,0.9696969696969697,quality_related
all_medon_candidates,v2C_cycle_consistent,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,good,1,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,True,-11.47312334548294,0.1572289586026947,11.630352304085633,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,good,1,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good,True,-7.215123836983603,-3.7089423331370535,3.506181503846549,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,good,1,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good,True,-8.000900905705574,-3.736707940014629,4.264192965690945,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,unknown,1,sub-BYJoWR|HoldR,sub-BYJoWR,HoldR,R,unknown,True,-9.742783541438943,-3.840684714664592,5.902098826774351,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,good,1,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good,True,-9.73458091502436,-3.8922981576874935,5.842282757336866,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,good,1,sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,good,True,-6.6696888314207445,-2.0014286778230077,4.668260153597737,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,acceptable,1,sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,acceptable,True,-6.437886547502604,-6.424911301436609,0.012975246065995094,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,good,good,2,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good,False,-3.892097817752442,-9.732555962706241,-5.8404581449538,34,0.029411764705882353,0.5,0.9696969696969697,other_subject_same_task_side
all_medon_candidates,v2C_cycle_consistent,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,good,1,sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,good,True,-9.733069794600167,-3.8832813883012633,5.849788406298904,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,good,1,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good,True,-6.7491896067404635,-6.726754310191764,0.022435296548699135,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,good,1,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good,True,-9.733851107962433,-3.8679882150817364,5.865862892880697,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,good,1,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good,True,-3.8064461291848337,-3.7902519560544268,0.01619417313040694,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,caution,1,sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,caution,True,-11.4735677159916,0.16652494098338416,11.640092656974984,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,caution,1,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution,True,-11.474348996720765,0.17370229401467716,11.648051290735443,34,0.029411764705882353,1.0,1.0,success
all_medon_candidates,v2C_cycle_consistent,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good,good,3,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable,False,-3.838397178504638,-5.5117808008109686,-1.6733836223063308,34,0.029411764705882353,0.3333333333333333,0.9393939393939394,quality_related
