query_pair_id,query_subject,query_task,query_side,feature_group,distance_metric,n_features,n_wrong_candidates,true_distance,best_wrong_distance,mean_wrong_distance,wrong_closer_than_true,true_rank_within_group,margin,best_wrong_pair_id,best_wrong_subject,best_wrong_task,best_wrong_side,best_wrong_quality
sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,STN_features,cosine,22,2,0.3961867045954285,1.6660037568785995,1.7329713497160737,False,1,1.2698170522831709,sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,good
sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,STN_features,zscored_euclidean,22,2,4.324489201358487,11.734326821370084,13.829724453711291,False,1,7.409837620011597,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good
sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,STN_features,cosine,22,3,0.08861778462238201,0.28501620627073954,1.053147899877693,False,1,0.19639842164835752,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution
sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,STN_features,zscored_euclidean,22,3,2.5457893632505053,3.7753317707034806,8.920593363326677,False,1,1.2295424074529753,sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,caution
sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,STN_features,cosine,22,11,0.07943041999248679,0.20814165814738217,0.8438036669153228,False,1,0.12871123815489538,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-oLNpHd|HoldL,sub-oLNpHd,HoldL,L,STN_features,zscored_euclidean,22,11,1.9999613021437306,3.2637958516199115,5.818955895675884,False,1,1.263834549476181,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,STN_features,cosine,22,11,0.2863579700606027,0.41452566306556016,0.9387588078231711,False,1,0.12816769300495745,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good
sub-oLNpHd|MoveL,sub-oLNpHd,MoveL,L,STN_features,zscored_euclidean,22,11,2.7149377772262713,3.3113298071379345,5.836216472777817,False,1,0.5963920299116632,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.5980429822554698,0.4695991053333832,0.7545528172115986,True,2,-0.1284438769220866,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good
sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,3.156654600970676,2.6451564541314756,3.5952318979795934,True,2,-0.5114981468392004,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,compact_aperiodic_residual,cosine,12,9,1.007542304878546,0.16653310620700534,1.057269850686659,True,6,-0.8410091986715406,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good
sub-0cGdk9|MoveL,sub-0cGdk9,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,3.7810319873316103,3.1583932943780235,5.097511405999722,True,3,-0.6226386929535868,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.3269105197943323,0.5797122952353297,1.1242952442269276,False,1,0.25280177544099747,sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,good
sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,1.8757764660346412,3.129978606967155,4.442296809572904,False,1,1.254202140932514,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.31379508273373813,0.12072312537669427,0.9047589433144125,True,2,-0.19307195735704386,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good
sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,1.7415812896657152,1.7714918494020664,4.290439220576188,False,1,0.02991055973635115,sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,good
sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,compact_aperiodic_residual,cosine,12,2,0.3443418278481175,0.645108368726179,0.7573735004035784,False,1,0.30076654087806154,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good
sub-2IhVOz|HoldR,sub-2IhVOz,HoldR,R,compact_aperiodic_residual,zscored_euclidean,12,2,4.803299637920402,6.014817997785878,6.117336320753701,False,1,1.211518359865476,sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,good
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,compact_aperiodic_residual,cosine,12,3,1.1614356050833183,0.8247556556031512,1.1351548174012216,True,3,-0.3366799494801671,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good
sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,compact_aperiodic_residual,zscored_euclidean,12,3,11.60013771309128,6.209141627124395,7.216052907404261,True,4,-5.3909960859668855,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,compact_aperiodic_residual,cosine,12,11,0.09783748736379749,0.18746112138752202,1.0715994445541022,False,1,0.08962363402372453,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good
sub-AB2PeX|HoldL,sub-AB2PeX,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,11,1.571306658345727,2.073787743253543,4.833180933351731,False,1,0.5024810849078161,sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,good
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.2010851027715871,0.3214841828535496,1.119032293535266,False,1,0.12039908008196254,sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,good
sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,2.2486731067442642,3.258673509232485,5.329146655911672,False,1,1.0100004024882208,sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,good
sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.6098638279469726,0.38027211014624696,0.9228006070513937,True,2,-0.22959171780072563,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good
sub-AbzsOg|HoldL,sub-AbzsOg,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,4.241974989268215,3.153336036203462,4.8206100676775545,True,2,-1.088638953064753,sub-0cGdk9|HoldL,sub-0cGdk9,HoldL,L,good
sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.23758787083058563,0.2620698241968,0.9441403600584434,False,1,0.024481953366214393,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good
sub-AbzsOg|MoveL,sub-AbzsOg,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,2.334396679610549,2.0993572097454853,4.813958226871744,True,2,-0.23503946986506374,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good
sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,compact_aperiodic_residual,cosine,12,2,0.11707419518760154,0.7689967878233914,0.8551175908490888,False,1,0.6519225926357899,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good
sub-FIyfdR|HoldR,sub-FIyfdR,HoldR,R,compact_aperiodic_residual,zscored_euclidean,12,2,2.1191900787526143,4.435320132434278,5.335110726536346,False,1,2.3161300536816634,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good
sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,compact_aperiodic_residual,cosine,12,3,0.5262458140003465,0.762160033439968,1.2199785057850512,False,1,0.23591421943962143,sub-2IhVOz|MoveR,sub-2IhVOz,MoveR,R,low_quality
sub-FIyfdR|MoveR,sub-FIyfdR,MoveR,R,compact_aperiodic_residual,zscored_euclidean,12,3,4.429231989751177,3.990290671731685,5.276950686617109,True,2,-0.4389413180194919,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good
sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,compact_aperiodic_residual,cosine,12,2,0.48698377464866704,0.6681500640401585,1.1144823105536492,False,1,0.1811662893914915,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable
sub-FYbcap|HoldL,sub-FYbcap,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,2,5.790800208973769,3.365408203678839,5.202888874487755,True,2,-2.42539200529493,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable
sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.09862490079980202,0.40596010188496845,1.0104993368788566,False,1,0.30733520108516643,sub-hnetKS|MoveL,sub-hnetKS,MoveL,L,good
sub-FYbcap|MoveL,sub-FYbcap,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,3.381660252629387,4.408108405475819,6.0143121104246156,False,1,1.0264481528464318,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good
sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.17755250286291657,0.36251624951205597,1.1987706062444203,False,1,0.1849637466491394,sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,good
sub-PuPVlx|HoldL,sub-PuPVlx,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,1.9863351547881944,3.723911297501632,4.719381414593227,False,1,1.7375761427134375,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.11031270637809498,0.24424897101941823,1.0903442041443319,False,1,0.13393626464132324,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good
sub-PuPVlx|MoveL,sub-PuPVlx,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,1.857257002100457,3.2840084994547043,5.422677623054032,False,1,1.4267514973542472,sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,good
sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.11873232647647114,0.2518227096227117,0.9496762034229774,False,1,0.13309038314624055,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good
sub-QZTsn6|HoldL,sub-QZTsn6,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,1.7112374507010115,2.415627379253662,4.60903676608373,False,1,0.7043899285526505,sub-hnetKS|HoldL,sub-hnetKS,HoldL,L,good
sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.5263550544250493,0.25543104674800066,1.0140803309082722,True,3,-0.2709240076770486,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good
sub-QZTsn6|MoveL,sub-QZTsn6,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,4.973220331049119,2.422890778927094,4.86224655598931,True,6,-2.550329552122025,sub-AB2PeX|MoveL,sub-AB2PeX,MoveL,L,good
sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,compact_aperiodic_residual,cosine,12,4,0.6820816785139744,0.08642817647582701,0.8736937290871287,True,2,-0.5956535020381474,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good
sub-VopvKx|HoldR,sub-VopvKx,HoldR,R,compact_aperiodic_residual,zscored_euclidean,12,4,2.313175517752397,0.7590412414386118,3.5609363203981443,True,2,-1.5541342763137853,sub-jyC0j3|HoldR,sub-jyC0j3,HoldR,R,good
sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,compact_aperiodic_residual,cosine,12,3,0.2876510145800728,0.25627650056966655,0.7246554834446512,True,2,-0.03137451401040625,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good
sub-VopvKx|MoveR,sub-VopvKx,MoveR,R,compact_aperiodic_residual,zscored_euclidean,12,3,1.4974284773915996,1.3540017514591571,4.456841396268037,True,2,-0.14342672593244243,sub-jyC0j3|MoveR,sub-jyC0j3,MoveR,R,good
sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,compact_aperiodic_residual,cosine,12,6,0.7323876821604951,0.21840762899970123,1.132717102470085,True,3,-0.5139800531607939,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-dCsWjQ|HoldL,sub-dCsWjQ,HoldL,L,compact_aperiodic_residual,zscored_euclidean,12,6,5.047228465142598,1.2139436626174884,3.6035565987827667,True,7,-3.8332848025251094,sub-2IU8mi|HoldL,sub-2IU8mi,HoldL,L,good
sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,compact_aperiodic_residual,cosine,12,9,0.804040747562399,0.1596484854858552,0.8824806874564154,True,5,-0.6443922620765438,sub-gNX5yb|MoveL,sub-gNX5yb,MoveL,L,good
sub-dCsWjQ|MoveL,sub-dCsWjQ,MoveL,L,compact_aperiodic_residual,zscored_euclidean,12,9,5.144703907631807,1.1957936438445054,3.8503821377912226,True,7,-3.9489102637873015,sub-2IU8mi|MoveL,sub-2IU8mi,MoveL,L,good
sub-gNX5yb|HoldL,sub-gNX5yb,HoldL,L,compact_aperiodic_residual,cosine,12,2,0.02991012662820669,0.5882071060730072,0.905519006562246,False,1,0.5582969794448005,sub-i4oK0F|HoldL,sub-i4oK0F,HoldL,L,acceptable
